Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
15-Apr-16,114-6142881-4133860,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Weight Handling Fee,-$1.95,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,114-6142881-4133860,VG6-VKY-SRF,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.78,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,114-6142881-4133860,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,116-1352687-9673861,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-1352687-9673861,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-1352687-9673861,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-1352687-9673861,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-1352687-9673861,BQ-4FEP-C3OH,Order Payment,Promo rebates,,$0.00,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-1352687-9673861,BQ-4FEP-C3OH,Order Payment,Promo rebates,Shipping,-$2.41,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-1352687-9673861,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$2.41,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,114-7390862-5412234,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,114-7390862-5412234,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,114-7390862-5412234,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,114-7390862-5412234,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$8.18,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$7.24,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$9.00,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Promo rebates,,$0.00,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Promo rebates,,$0.00,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Promo rebates,Shipping,-$6.49,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,106-1641826-8950614,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$6.49,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,103-6192935-3165032,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,103-6192935-3165032,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,103-6192935-3165032,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Weight Handling Fee,-$1.95,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,103-6192935-3165032,VG6-VKY-SRF,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.78,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,103-6192935-3165032,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
15-Apr-16,116-7808227-6080234,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-7808227-6080234,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-7808227-6080234,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
15-Apr-16,116-7808227-6080234,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,103-9446428-5886665,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,103-9446428-5886665,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,103-9446428-5886665,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,103-9446428-5886665,BQ-4FEP-C3OH,Order Payment,Amazon fees,Shipping Chargeback,-$3.99,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,103-9446428-5886665,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,103-9446428-5886665,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$3.99,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,002-0867450-2476206,0W-I967-F2HV,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
14-Apr-16,002-0867450-2476206,0W-I967-F2HV,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
14-Apr-16,002-0867450-2476206,0W-I967-F2HV,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.34,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
14-Apr-16,002-0867450-2476206,0W-I967-F2HV,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
14-Apr-16,002-0867450-2476206,0W-I967-F2HV,Order Payment,Product charges,,$10.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
14-Apr-16,114-9622816-7733018,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$8.18,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,114-9622816-7733018,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$7.24,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,114-9622816-7733018,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$9.00,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,114-9622816-7733018,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,114-9622816-7733018,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,109-5228117-6941058,3G-5P9S-KWAT,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Silver)
14-Apr-16,109-5228117-6941058,3G-5P9S-KWAT,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Silver)
14-Apr-16,109-5228117-6941058,3G-5P9S-KWAT,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Silver)
14-Apr-16,109-5228117-6941058,3G-5P9S-KWAT,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Silver)
14-Apr-16,109-5228117-6941058,3G-5P9S-KWAT,Order Payment,Product charges,,$19.99,1,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Silver)
14-Apr-16,110-8782757-9256217,K3-C2EG-MXOE,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Xtreme Cables MFI 8 Pin 3ft Flat Tangle Free Sync & Charge Cable (Red)
14-Apr-16,110-8782757-9256217,K3-C2EG-MXOE,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$6.36,,Xtreme Cables MFI 8 Pin 3ft Flat Tangle Free Sync & Charge Cable (Red)
14-Apr-16,110-8782757-9256217,K3-C2EG-MXOE,Order Payment,Amazon fees,FBA Weight Handling Fee,-$5.76,,Xtreme Cables MFI 8 Pin 3ft Flat Tangle Free Sync & Charge Cable (Red)
14-Apr-16,110-8782757-9256217,K3-C2EG-MXOE,Order Payment,Amazon fees,Referral Fee on Item Price,-$8.10,,Xtreme Cables MFI 8 Pin 3ft Flat Tangle Free Sync & Charge Cable (Red)
14-Apr-16,110-8782757-9256217,K3-C2EG-MXOE,Order Payment,Product charges,,$53.94,6,Xtreme Cables MFI 8 Pin 3ft Flat Tangle Free Sync & Charge Cable (Red)
14-Apr-16,106-1205567-4332218,IID-VCY-8DP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Smartekå¨ Rechargeable Fabric Defuzzer Cloth Shaver Black Cord/Cordless
14-Apr-16,106-1205567-4332218,IID-VCY-8DP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Smartekå¨ Rechargeable Fabric Defuzzer Cloth Shaver Black Cord/Cordless
14-Apr-16,106-1205567-4332218,IID-VCY-8DP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Smartekå¨ Rechargeable Fabric Defuzzer Cloth Shaver Black Cord/Cordless
14-Apr-16,106-1205567-4332218,IID-VCY-8DP,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.25,,Smartekå¨ Rechargeable Fabric Defuzzer Cloth Shaver Black Cord/Cordless
14-Apr-16,106-1205567-4332218,IID-VCY-8DP,Order Payment,Product charges,,$14.99,1,Smartekå¨ Rechargeable Fabric Defuzzer Cloth Shaver Black Cord/Cordless
14-Apr-16,106-8594184-9595419,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,106-8594184-9595419,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,106-8594184-9595419,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,106-8594184-9595419,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,102-2986139-1593833,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
14-Apr-16,102-2986139-1593833,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
14-Apr-16,102-2986139-1593833,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$6.00,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
14-Apr-16,102-2986139-1593833,3Y-2VGV-AZ21,Order Payment,Amazon fees,Shipping Chargeback,-$6.99,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
14-Apr-16,102-2986139-1593833,3Y-2VGV-AZ21,Order Payment,Product charges,,$39.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
14-Apr-16,102-2986139-1593833,3Y-2VGV-AZ21,Order Payment,Other,Shipping,$6.99,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
14-Apr-16,110-8445485-3705051,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,110-8445485-3705051,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,110-8445485-3705051,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,110-8445485-3705051,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,My Little Pony Soft Tote Lunch Box
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,My Little Pony Soft Tote Lunch Box
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,My Little Pony Soft Tote Lunch Box
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.34,,My Little Pony Soft Tote Lunch Box
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Amazon fees,Shipping Chargeback,-$3.64,,My Little Pony Soft Tote Lunch Box
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Product charges,,$8.95,1,My Little Pony Soft Tote Lunch Box
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Promo rebates,,$0.00,1,My Little Pony Soft Tote Lunch Box
14-Apr-16,110-6055476-6266668,FV-XXFT-7P69,Order Payment,Other,Shipping,$3.64,,My Little Pony Soft Tote Lunch Box
14-Apr-16,S01-9078388-3938108,,Order Payment,Amazon fees,FBA Order Handling Fee,-$4.75,,
14-Apr-16,S01-9078388-3938108,,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$0.75,,
14-Apr-16,S01-9078388-3938108,,Order Payment,Amazon fees,FBA transportation fee,-$0.45,,
14-Apr-16,111-8154218-2074654,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,111-8154218-2074654,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,111-8154218-2074654,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
14-Apr-16,111-8154218-2074654,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
13-Apr-16,106-4870555-0285811,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
13-Apr-16,106-4870555-0285811,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
13-Apr-16,106-4870555-0285811,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
13-Apr-16,106-4870555-0285811,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
13-Apr-16,002-2594876-4319437,BX-YPD9-FBE5,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
13-Apr-16,002-2594876-4319437,BX-YPD9-FBE5,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
13-Apr-16,002-2594876-4319437,BX-YPD9-FBE5,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
13-Apr-16,002-2594876-4319437,BX-YPD9-FBE5,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.55,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
13-Apr-16,002-2594876-4319437,BX-YPD9-FBE5,Order Payment,Product charges,,$16.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
13-Apr-16,112-9257509-1099430,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,112-9257509-1099430,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,112-9257509-1099430,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,112-9257509-1099430,BQ-4FEP-C3OH,Order Payment,Amazon fees,Shipping Chargeback,-$3.99,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,112-9257509-1099430,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,112-9257509-1099430,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$3.99,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,103-0285446-8858631,VO6-KH8-U2Q,Order Payment,Amazon fees,Referral Fee on Item Price,-$7.50,,Oster 8-Speed Blender
13-Apr-16,103-0285446-8858631,VO6-KH8-U2Q,Order Payment,Product charges,,$49.99,1,Oster 8-Speed Blender
13-Apr-16,112-1783078-8033856,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
13-Apr-16,112-1783078-8033856,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
13-Apr-16,112-1783078-8033856,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$6.00,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
13-Apr-16,112-1783078-8033856,3Y-2VGV-AZ21,Order Payment,Product charges,,$39.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
13-Apr-16,114-3404032-7843416,2H-FGMO-4THC,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.55,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Forrest Green)"
13-Apr-16,114-3404032-7843416,2H-FGMO-4THC,Order Payment,Product charges,,$16.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Forrest Green)"
13-Apr-16,115-6036581-9785859,NC-MU4S-M0SS,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,Cuispro Snap-Fit Pop Molds: 6 Rocket and 6 Boat shapes
13-Apr-16,115-6036581-9785859,NC-MU4S-M0SS,Order Payment,Product charges,,$5.99,1,Cuispro Snap-Fit Pop Molds: 6 Rocket and 6 Boat shapes
13-Apr-16,002-3387262-1504246,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-3387262-1504246,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-3387262-1504246,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-3387262-1504246,BQ-4FEP-C3OH,Order Payment,Amazon fees,Shipping Chargeback,-$7.19,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-3387262-1504246,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-3387262-1504246,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$7.19,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,103-2077608-4477803,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,103-2077608-4477803,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,103-2077608-4477803,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,103-2077608-4477803,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-2775859-6889855,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-2775859-6889855,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-2775859-6889855,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
13-Apr-16,002-2775859-6889855,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
12-Apr-16,111-2314124-5179436,FV-XXFT-7P69,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,My Little Pony Soft Tote Lunch Box
